"aar","fylke_id","tilskudd_til_kommuner","enhet","tabellvariabel","tabell_navn","kommune_id","5","samf_tilsk","naringsregion_id"
"2011","NULL","funkhem","kroner","0.00","tilskudd","0124","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0124","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","451528.00","tilskudd","0124","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0124","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0124","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","168000.00","tilskudd","0124","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","9071532.00","tilskudd","0125","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","8503500.00","tilskudd","0125",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","2675000.00","tilskudd","0125","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","5828500.00","tilskudd","0125",,"NULL","NULL"
"2011","NULL","funkhem","kroner","0.00","tilskudd","0125","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0125","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","369432.00","tilskudd","0125","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","41400.00","tilskudd","0125","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0125","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","157200.00","tilskudd","0125","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","4082558.00","tilskudd","0127","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","3349000.00","tilskudd","0127",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","1080000.00","tilskudd","0127","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","2269000.00","tilskudd","0127",,"NULL","NULL"
"2011","NULL","funkhem","kroner","639958.00","tilskudd","0127","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0127","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","0.00","tilskudd","0127","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0127","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0127","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","93600.00","tilskudd","0127","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","5463364.00","tilskudd","0128","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","4766500.00","tilskudd","0128",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","0.00","tilskudd","0128","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","4766500.00","tilskudd","0128",,"NULL","NULL"
"2011","NULL","funkhem","kroner","-34356.00","tilskudd","0128","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0128","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","615720.00","tilskudd","0128","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0128","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0128","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","115500.00","tilskudd","0128","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","5813314.00","tilskudd","0135","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","4395000.00","tilskudd","0135",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","480000.00","tilskudd","0135","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","3915000.00","tilskudd","0135",,"NULL","NULL"
"2011","NULL","funkhem","kroner","1200970.00","tilskudd","0135","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0135","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","123144.00","tilskudd","0135","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","20700.00","tilskudd","0135","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0135","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","73500.00","tilskudd","0135","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","3571752.00","tilskudd","0136","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","2073500.00","tilskudd","0136",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","600000.00","tilskudd","0136","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","1473500.00","tilskudd","0136",,"NULL","NULL"
"2011","NULL","funkhem","kroner","0.00","tilskudd","0136","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0136","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","1498252.00","tilskudd","0136","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0136","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0136","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","0.00","tilskudd","0136","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","80500.00","tilskudd","0137","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","70000.00","tilskudd","0137",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","0.00","tilskudd","0137","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","70000.00","tilskudd","0137",,"NULL","NULL"
"2011","NULL","funkhem","kroner","0.00","tilskudd","0137","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0137","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","0.00","tilskudd","0137","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0137","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0137","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","10500.00","tilskudd","0137","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","0.00","tilskudd","0138",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","0.00","tilskudd","0138",,"NULL","NULL"
"2011","NULL","funkhem","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0138","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","0.00","tilskudd","0138","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","8640460.00","tilskudd","0211","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","8111000.00","tilskudd","0211",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","2770000.00","tilskudd","0211","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","5341000.00","tilskudd","0211",,"NULL","NULL"
"2011","NULL","funkhem","kroner","-27896.00","tilskudd","0211","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0211","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","389956.00","tilskudd","0211","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","41400.00","tilskudd","0211","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0211","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","126000.00","tilskudd","0211","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","25435501.00","tilskudd","0213","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","22395625.00","tilskudd","0213",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","8442500.00","tilskudd","0213","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","13953125.00","tilskudd","0213",,"NULL","NULL"
"2011","NULL","funkhem","kroner","1531000.00","tilskudd","0213","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0213","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","1005676.00","tilskudd","0213","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","62100.00","tilskudd","0213","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","138700.00","tilskudd","0213","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","302400.00","tilskudd","0213","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","10589240.00","tilskudd","0214","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","9289675.00","tilskudd","0214",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","2657500.00","tilskudd","0214","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","6632175.00","tilskudd","0214",,"NULL","NULL"
"2011","NULL","funkhem","kroner","570377.00","tilskudd","0214","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0214","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","624188.00","tilskudd","0214","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0214","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0214","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","105000.00","tilskudd","0214","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","12114440.00","tilskudd","0215","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","10042900.00","tilskudd","0215",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","3882500.00","tilskudd","0215","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","6160400.00","tilskudd","0215",,"NULL","NULL"
"2011","NULL","funkhem","kroner","1270105.00","tilskudd","0215","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0215","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","665535.00","tilskudd","0215","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","41400.00","tilskudd","0215","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0215","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","94500.00","tilskudd","0215","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","11064650.00","tilskudd","0216","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","9556000.00","tilskudd","0216",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","2212500.00","tilskudd","0216","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","7343500.00","tilskudd","0216",,"NULL","NULL"
"2011","NULL","funkhem","kroner","653230.00","tilskudd","0216","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0216","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","615720.00","tilskudd","0216","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0216","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0216","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","239700.00","tilskudd","0216","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","24667985.00","tilskudd","0217","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","22872500.00","tilskudd","0217",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","7352500.00","tilskudd","0217","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","15520000.00","tilskudd","0217",,"NULL","NULL"
"2011","NULL","funkhem","kroner","-80631.00","tilskudd","0217","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0217","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","1256516.00","tilskudd","0217","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","20700.00","tilskudd","0217","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","273400.00","tilskudd","0217","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","325500.00","tilskudd","0217","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","78043278.00","tilskudd","0219","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","60211200.00","tilskudd","0219",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","13902500.00","tilskudd","0219","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","46308700.00","tilskudd","0219",,"NULL","NULL"
"2011","NULL","funkhem","kroner","9943657.00","tilskudd","0219","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0219","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","6421321.00","tilskudd","0219","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","165600.00","tilskudd","0219","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","273400.00","tilskudd","0219","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","1028100.00","tilskudd","0219","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","46729276.00","tilskudd","0220","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","36625900.00","tilskudd","0220",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","10011200.00","tilskudd","0220","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","26614700.00","tilskudd","0220",,"NULL","NULL"
"2011","NULL","funkhem","kroner","5309947.00","tilskudd","0220","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0220","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","4123829.00","tilskudd","0220","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0220","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","134700.00","tilskudd","0220","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","534900.00","tilskudd","0220","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","7180200.00","tilskudd","0221","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","7035000.00","tilskudd","0221",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","2552500.00","tilskudd","0221","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","4482500.00","tilskudd","0221",,"NULL","NULL"
"2011","NULL","funkhem","kroner","0.00","tilskudd","0221","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0221","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","0.00","tilskudd","0221","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","20700.00","tilskudd","0221","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0221","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","124500.00","tilskudd","0221","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","7670072.00","tilskudd","0226","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","7368500.00","tilskudd","0226",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","2610000.00","tilskudd","0226","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","4758500.00","tilskudd","0226",,"NULL","NULL"
"2011","NULL","funkhem","kroner","0.00","tilskudd","0226","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0226","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","61572.00","tilskudd","0226","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","103500.00","tilskudd","0226","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0226","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","136500.00","tilskudd","0226","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","1950000.00","tilskudd","0227","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","1950000.00","tilskudd","0227",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","600000.00","tilskudd","0227","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","1350000.00","tilskudd","0227",,"NULL","NULL"
"2011","NULL","funkhem","kroner","0.00","tilskudd","0227","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0227","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","0.00","tilskudd","0227","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0227","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0227","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","0.00","tilskudd","0227","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","14545588.00","tilskudd","0228","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","13545000.00","tilskudd","0228",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","4887500.00","tilskudd","0228","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","8657500.00","tilskudd","0228",,"NULL","NULL"
"2011","NULL","funkhem","kroner","0.00","tilskudd","0228","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0228","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","759388.00","tilskudd","0228","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","20700.00","tilskudd","0228","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0228","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","220500.00","tilskudd","0228","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","3555132.00","tilskudd","0229","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","3133500.00","tilskudd","0229",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","1232500.00","tilskudd","0229","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","1901000.00","tilskudd","0229",,"NULL","NULL"
"2011","NULL","funkhem","kroner","0.00","tilskudd","0229","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0229","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","369432.00","tilskudd","0229","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","20700.00","tilskudd","0229","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0229","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","31500.00","tilskudd","0229","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","22538728.00","tilskudd","0230","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","19179000.00","tilskudd","0230",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","5397500.00","tilskudd","0230","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","13781500.00","tilskudd","0230",,"NULL","NULL"
"2011","NULL","funkhem","kroner","776800.00","tilskudd","0230","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0230","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","1990828.00","tilskudd","0230","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0230","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","277400.00","tilskudd","0230","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","314700.00","tilskudd","0230","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","43936509.00","tilskudd","0231","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","40324925.00","tilskudd","0231",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","12012000.00","tilskudd","0231","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","28312925.00","tilskudd","0231",,"NULL","NULL"
"2011","NULL","funkhem","kroner","1397392.00","tilskudd","0231","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0231","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","1271292.00","tilskudd","0231","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","144900.00","tilskudd","0231","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0231","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","798000.00","tilskudd","0231","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","7291322.00","tilskudd","0233","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","7103750.00","tilskudd","0233",,"NULL","NULL"
"2011","NULL","inttilsk_1","kroner","1680000.00","tilskudd","0233","NULL","NULL","NULL"
"2011","NULL","inttilsk_2","kroner","5423750.00","tilskudd","0233",,"NULL","NULL"
"2011","NULL","funkhem","kroner","0.00","tilskudd","0233","NULL","NULL","NULL"
"2011","NULL","norsk","kroner","0.00","tilskudd","0233","NULL",,"NULL"
"2011","NULL","em_tilsk","kroner","61572.00","tilskudd","0233","NULL","NULL","NULL"
"2011","NULL","barnehage_tilsk","kroner","0.00","tilskudd","0233","NULL","NULL","NULL"
"2011","NULL","eldre_tilsk","kroner","0.00","tilskudd","0233","NULL","NULL","NULL"
"2011","NULL","skole_tilsk","kroner","126000.00","tilskudd","0233","NULL","NULL","NULL"
"2011","NULL","totalt","kroner","2715288.00","tilskudd","0234","NULL","NULL","NULL"
"2011","NULL","inttilsk_1","kroner","2437500.00","tilskudd","0234",,"NULL","NULL"
